pl_name,hostname,pl_orbper
Kepler-1200 b,Kepler-1200,1.118549717
Kepler-1200 b,Kepler-1200,1.1185502105
Kepler-1200 b,Kepler-1200,NA
Kepler-1200 b,Kepler-1200,1.118549717
Kepler-1200 b,Kepler-1200,1.118547814
Kepler-1200 b,Kepler-1200,1.118549717
Kepler-1200 b,Kepler-1200,1.118549717
Kepler-1200 b,Kepler-1200,1.118557
Kepler-1200 b,Kepler-1200,1.118547814
Kepler-1201 b,Kepler-1201,NA
Kepler-1201 b,Kepler-1201,15.18725932
Kepler-1201 b,Kepler-1201,15.18701
Kepler-1201 b,Kepler-1201,15.18725932
Kepler-1201 b,Kepler-1201,15.18727049
Kepler-1201 b,Kepler-1201,15.18725932
Kepler-1201 b,Kepler-1201,15.18743529
Kepler-1201 b,Kepler-1201,15.18725932
Kepler-1201 b,Kepler-1201,15.18727049
Kepler-1201 b,Kepler-1201,15.187276346200001
Kepler-1202 b,Kepler-1202,28.6851324
Kepler-1202 b,Kepler-1202,28.6851324
Kepler-1202 b,Kepler-1202,28.6851324
Kepler-1202 b,Kepler-1202,28.6853212
Kepler-1202 b,Kepler-1202,NA
Kepler-1202 b,Kepler-1202,28.6851324
Kepler-1202 b,Kepler-1202,28.68549
Kepler-1202 b,Kepler-1202,28.68559839
Kepler-1202 b,Kepler-1202,28.6855030544
Kepler-1202 b,Kepler-1202,28.6853212
Kepler-1203 b,Kepler-1203,NA
Kepler-1203 b,Kepler-1203,0.588000765
Kepler-1203 b,Kepler-1203,0.588000765
Kepler-1203 b,Kepler-1203,0.588000765
Kepler-1203 b,Kepler-1203,0.588000765
Kepler-1203 b,Kepler-1203,0.5879933
Kepler-1203 b,Kepler-1203,0.588001053
Kepler-1203 b,Kepler-1203,0.588001053
Kepler-1203 b,Kepler-1203,0.5880011315
Kepler-1204 b,Kepler-1204,85.7350285
Kepler-1204 b,Kepler-1204,85.7428
Kepler-1204 b,Kepler-1204,85.7357202
Kepler-1204 b,Kepler-1204,85.7357202
Kepler-1204 b,Kepler-1204,NA
Kepler-1204 b,Kepler-1204,85.7295029733
Kepler-1204 b,Kepler-1204,85.7350285
Kepler-1204 b,Kepler-1204,85.73629505
Kepler-1204 b,Kepler-1204,85.7350285
Kepler-1204 b,Kepler-1204,85.7350285
Kepler-1205 b,Kepler-1205,1.078390352
Kepler-1205 b,Kepler-1205,1.078390352
Kepler-1205 b,Kepler-1205,1.078390352
Kepler-1205 b,Kepler-1205,NA
Kepler-1205 b,Kepler-1205,1.078389713
Kepler-1205 b,Kepler-1205,1.078390352
Kepler-1205 b,Kepler-1205,1.0783902
Kepler-1205 b,Kepler-1205,1.078389713
Kepler-1205 b,Kepler-1205,1.0783909614
Kepler-1206 b,Kepler-1206,1.216997663
Kepler-1206 b,Kepler-1206,1.2169935198
Kepler-1206 b,Kepler-1206,1.216997663
Kepler-1206 b,Kepler-1206,1.216997663
Kepler-1206 b,Kepler-1206,1.217000383
Kepler-1206 b,Kepler-1206,1.216997663
Kepler-1206 b,Kepler-1206,NA
Kepler-1206 b,Kepler-1206,1.217000383
Kepler-1206 b,Kepler-1206,1.216997
Kepler-1207 b,Kepler-1207,13.68237119
Kepler-1207 b,Kepler-1207,NA
Kepler-1207 b,Kepler-1207,13.6824602177
Kepler-1207 b,Kepler-1207,13.68237119
Kepler-1207 b,Kepler-1207,13.68201
Kepler-1207 b,Kepler-1207,13.6823798
Kepler-1207 b,Kepler-1207,13.68237119
Kepler-1207 b,Kepler-1207,13.68237119
Kepler-1207 b,Kepler-1207,13.6823798
Kepler-1208 b,Kepler-1208,11.08487
Kepler-1208 b,Kepler-1208,11.08507637
Kepler-1208 b,Kepler-1208,11.08507637
Kepler-1208 b,Kepler-1208,NA
Kepler-1208 b,Kepler-1208,11.08507637
Kepler-1208 b,Kepler-1208,11.08507637
Kepler-1208 b,Kepler-1208,11.08507658
Kepler-1208 b,Kepler-1208,11.0851507625
Kepler-1208 b,Kepler-1208,11.08507658
Kepler-1209 b,Kepler-1209,25.369116000000002
Kepler-1209 b,Kepler-1209,25.3690868
Kepler-1209 b,Kepler-1209,25.369116000000002
Kepler-1209 b,Kepler-1209,25.369116000000002
Kepler-1209 b,Kepler-1209,NA
Kepler-1209 b,Kepler-1209,25.36855
Kepler-1209 b,Kepler-1209,25.36903196
Kepler-1209 b,Kepler-1209,25.3690868
Kepler-1209 b,Kepler-1209,25.3690006707
Kepler-1209 b,Kepler-1209,25.369116000000002
Kepler-1209 b,Kepler-1209,25.369116000000002
Kepler-121 b,Kepler-121,3.177414601
Kepler-121 b,Kepler-121,3.17741077
Kepler-121 b,Kepler-121,3.1774174766
Kepler-121 b,Kepler-121,3.177414601
Kepler-121 b,Kepler-121,3.177414418
Kepler-121 b,Kepler-121,3.177422
Kepler-121 b,Kepler-121,3.177414418
Kepler-121 b,Kepler-121,3.1774266
Kepler-121 b,Kepler-121,3.177414418
Kepler-121 b,Kepler-121,NA
Kepler-121 b,Kepler-121,3.177414418
Kepler-121 c,Kepler-121,41.00820122
Kepler-121 c,Kepler-121,41.0081117
Kepler-121 c,Kepler-121,NA
Kepler-121 c,Kepler-121,41.008011
Kepler-121 c,Kepler-121,41.0081183
Kepler-121 c,Kepler-121,41.0081183
Kepler-121 c,Kepler-121,41.00812
Kepler-121 c,Kepler-121,41.0081259479
Kepler-121 c,Kepler-121,41.0081183
Kepler-121 c,Kepler-121,41.0081117
Kepler-121 c,Kepler-121,41.0081183
Kepler-1210 b,Kepler-1210,8.07124073
Kepler-1210 b,Kepler-1210,8.07073
Kepler-1210 b,Kepler-1210,8.07124073
Kepler-1210 b,Kepler-1210,8.07124073
Kepler-1210 b,Kepler-1210,8.07124073
Kepler-1210 b,Kepler-1210,8.0712312059
Kepler-1210 b,Kepler-1210,8.07127043
Kepler-1210 b,Kepler-1210,NA
Kepler-1210 b,Kepler-1210,8.07127043
Kepler-1211 b,Kepler-1211,11.01816836
Kepler-1211 b,Kepler-1211,11.01832
Kepler-1211 b,Kepler-1211,11.0179668309
Kepler-1211 b,Kepler-1211,11.01819178
Kepler-1211 b,Kepler-1211,11.01814619
Kepler-1211 b,Kepler-1211,11.01819178
Kepler-1211 b,Kepler-1211,11.01816836
Kepler-1211 b,Kepler-1211,11.01816836
Kepler-1211 b,Kepler-1211,11.01816836
Kepler-1211 b,Kepler-1211,11.01816836
Kepler-1211 b,Kepler-1211,NA
Kepler-1212 b,Kepler-1212,12.94123564
Kepler-1212 b,Kepler-1212,NA
Kepler-1212 b,Kepler-1212,12.94130146
Kepler-1212 b,Kepler-1212,12.94130146
Kepler-1212 b,Kepler-1212,12.94126731
Kepler-1212 b,Kepler-1212,12.9413
Kepler-1212 b,Kepler-1212,12.941290685
Kepler-1212 b,Kepler-1212,12.94130146
Kepler-1212 b,Kepler-1212,12.94130146
Kepler-1212 b,Kepler-1212,12.94123564
Kepler-1213 b,Kepler-1213,5.349325
Kepler-1213 b,Kepler-1213,5.34982412
Kepler-1213 b,Kepler-1213,5.34982412
Kepler-1213 b,Kepler-1213,NA
Kepler-1213 b,Kepler-1213,5.34982412
Kepler-1213 b,Kepler-1213,5.34982412
Kepler-1213 b,Kepler-1213,5.349791
Kepler-1213 b,Kepler-1213,5.349791
Kepler-1213 b,Kepler-1213,5.34982412
Kepler-1214 b,Kepler-1214,18.82634264
Kepler-1214 b,Kepler-1214,18.82634264
Kepler-1214 b,Kepler-1214,NA
Kepler-1214 b,Kepler-1214,18.82634264
Kepler-1214 b,Kepler-1214,18.82634264
Kepler-1214 b,Kepler-1214,18.82735
Kepler-1214 b,Kepler-1214,18.8262877
Kepler-1214 b,Kepler-1214,18.8262877
Kepler-1214 b,Kepler-1214,18.8264395
Kepler-1215 b,Kepler-1215,4.7670445073
Kepler-1215 b,Kepler-1215,4.767029
Kepler-1215 b,Kepler-1215,4.76703963
Kepler-1215 b,Kepler-1215,4.76703963
Kepler-1215 b,Kepler-1215,4.76702759
Kepler-1215 b,Kepler-1215,NA
Kepler-1215 b,Kepler-1215,4.76703963
Kepler-1215 b,Kepler-1215,4.76703963
Kepler-1215 b,Kepler-1215,4.76702759
Kepler-1216 b,Kepler-1216,NA
Kepler-1216 b,Kepler-1216,4.3706130666
Kepler-1216 b,Kepler-1216,4.37033233
Kepler-1216 b,Kepler-1216,4.37034536
Kepler-1216 b,Kepler-1216,4.37034536
Kepler-1216 b,Kepler-1216,4.37034536
Kepler-1216 b,Kepler-1216,4.370381
Kepler-1216 b,Kepler-1216,4.37034536
Kepler-1216 b,Kepler-1216,4.37033233
Kepler-1217 b,Kepler-1217,2.032325072
Kepler-1217 b,Kepler-1217,2.032325072
Kepler-1217 b,Kepler-1217,2.0323166376
Kepler-1217 b,Kepler-1217,2.032319072
Kepler-1217 b,Kepler-1217,2.032325072
Kepler-1217 b,Kepler-1217,2.032319072
Kepler-1217 b,Kepler-1217,2.032325072
Kepler-1217 b,Kepler-1217,2.032324
Kepler-1217 b,Kepler-1217,NA
Kepler-1218 b,Kepler-1218,NA
Kepler-1218 b,Kepler-1218,22.9221181
Kepler-1218 b,Kepler-1218,22.9221266
Kepler-1218 b,Kepler-1218,22.9229582451
Kepler-1218 b,Kepler-1218,22.9221266
Kepler-1218 b,Kepler-1218,22.9221266
Kepler-1218 b,Kepler-1218,22.9221181
Kepler-1218 b,Kepler-1218,22.9221266
Kepler-1218 b,Kepler-1218,22.92213644
Kepler-1218 b,Kepler-1218,22.9221266
Kepler-1218 b,Kepler-1218,22.92272
Kepler-1219 b,Kepler-1219,16.10467749
Kepler-1219 b,Kepler-1219,NA
Kepler-1219 b,Kepler-1219,16.10467749
Kepler-1219 b,Kepler-1219,16.10438325
Kepler-1219 b,Kepler-1219,16.10519
Kepler-1219 b,Kepler-1219,16.10467749
Kepler-1219 b,Kepler-1219,16.10467749
Kepler-1219 b,Kepler-1219,16.1051008013
Kepler-1219 b,Kepler-1219,16.10474503
Kepler-1219 b,Kepler-1219,16.10474503
Kepler-1219 b,Kepler-1219,16.10467749
Kepler-122 b,Kepler-122,5.76616658
Kepler-122 b,Kepler-122,5.76617305
Kepler-122 b,Kepler-122,5.76616658
Kepler-122 b,Kepler-122,5.76616658
Kepler-122 b,Kepler-122,5.766193
Kepler-122 b,Kepler-122,5.766148
Kepler-122 b,Kepler-122,5.76616658
Kepler-122 b,Kepler-122,5.766165573
Kepler-122 b,Kepler-122,5.76616658
Kepler-122 b,Kepler-122,5.766165573
Kepler-122 b,Kepler-122,5.7662900883
Kepler-122 b,Kepler-122,NA
Kepler-122 c,Kepler-122,12.465995556
Kepler-122 c,Kepler-122,12.465995556
Kepler-122 c,Kepler-122,12.46606378
Kepler-122 c,Kepler-122,12.465995556
Kepler-122 c,Kepler-122,12.465995556
Kepler-122 c,Kepler-122,NA
Kepler-122 c,Kepler-122,12.46600439
Kepler-122 c,Kepler-122,12.465995556
Kepler-122 c,Kepler-122,12.465988
Kepler-122 c,Kepler-122,12.466004437
Kepler-122 c,Kepler-122,12.466071
Kepler-122 c,Kepler-122,12.466004437
Kepler-122 d,Kepler-122,21.5878875
Kepler-122 d,Kepler-122,21.5862246162
Kepler-122 d,Kepler-122,21.587475
Kepler-122 d,Kepler-122,21.58752788
Kepler-122 d,Kepler-122,21.58738
Kepler-122 d,Kepler-122,21.5878875
Kepler-122 d,Kepler-122,21.5878875
Kepler-122 d,Kepler-122,21.5878875
Kepler-122 d,Kepler-122,21.58752788
Kepler-122 d,Kepler-122,NA
Kepler-122 d,Kepler-122,21.5878875
Kepler-122 d,Kepler-122,21.58704822
Kepler-122 e,Kepler-122,NA
Kepler-122 e,Kepler-122,37.9963981
Kepler-122 e,Kepler-122,37.99487832
Kepler-122 e,Kepler-122,37.9962369
Kepler-122 e,Kepler-122,37.9963981
Kepler-122 e,Kepler-122,37.993273
Kepler-122 e,Kepler-122,37.9963981
Kepler-122 e,Kepler-122,38
Kepler-122 e,Kepler-122,37.9963981
Kepler-122 e,Kepler-122,37.9963981
Kepler-122 e,Kepler-122,37.9962369
Kepler-122 e,Kepler-122,37.9946193227
Kepler-122 e,Kepler-122,37.99441
Kepler-122 f,Kepler-122,56.2587885
Kepler-122 f,Kepler-122,NA
Kepler-122 f,Kepler-122,56.2587885
Kepler-122 f,Kepler-122,56.2587885
Kepler-122 f,Kepler-122,56.2590881
Kepler-122 f,Kepler-122,56.268
Kepler-122 f,Kepler-122,56.2587885
Kepler-122 f,Kepler-122,56.2587885
Kepler-122 f,Kepler-122,56.26038914
Kepler-122 f,Kepler-122,56.2590881
Kepler-122 f,Kepler-122,56.25696
Kepler-1220 b,Kepler-1220,7.4269008437
Kepler-1220 b,Kepler-1220,7.42716
Kepler-1220 b,Kepler-1220,NA
Kepler-1220 b,Kepler-1220,7.42693741
Kepler-1220 b,Kepler-1220,7.42693741
Kepler-1220 b,Kepler-1220,7.42697378
Kepler-1220 b,Kepler-1220,7.42693741
Kepler-1220 b,Kepler-1220,7.42697378
Kepler-1220 b,Kepler-1220,7.42693741
Kepler-1221 b,Kepler-1221,12.00089667
Kepler-1221 b,Kepler-1221,12.0010017218
Kepler-1221 b,Kepler-1221,12.00095
Kepler-1221 b,Kepler-1221,12.00096042
Kepler-1221 b,Kepler-1221,12.00096042
Kepler-1221 b,Kepler-1221,12.00089667
Kepler-1221 b,Kepler-1221,12.00096042
Kepler-1221 b,Kepler-1221,12.00100299
Kepler-1221 b,Kepler-1221,12.00096042
Kepler-1222 b,Kepler-1222,1.916944254
Kepler-1222 b,Kepler-1222,1.916944254
Kepler-1222 b,Kepler-1222,1.9169420654
Kepler-1222 b,Kepler-1222,1.916940872
Kepler-1222 b,Kepler-1222,1.916944254
Kepler-1222 b,Kepler-1222,1.916944254
Kepler-1222 b,Kepler-1222,1.916940872
Kepler-1222 b,Kepler-1222,NA
Kepler-1222 b,Kepler-1222,1.916944254
Kepler-1222 b,Kepler-1222,1.916992
Kepler-1223 b,Kepler-1223,16.3012727
Kepler-1223 b,Kepler-1223,16.301259
Kepler-1223 b,Kepler-1223,16.3012457648
Kepler-1223 b,Kepler-1223,16.30137438
Kepler-1223 b,Kepler-1223,16.301259
Kepler-1223 b,Kepler-1223,16.301259
Kepler-1223 b,Kepler-1223,16.301259
Kepler-1223 b,Kepler-1223,16.30177
Kepler-1223 b,Kepler-1223,NA
Kepler-1223 b,Kepler-1223,16.3012727
Kepler-1224 b,Kepler-1224,13.32354078
Kepler-1224 b,Kepler-1224,13.32351601
Kepler-1224 b,Kepler-1224,13.323565
Kepler-1224 b,Kepler-1224,13.32351601
Kepler-1224 b,Kepler-1224,13.32351601
Kepler-1224 b,Kepler-1224,13.32351601
Kepler-1224 b,Kepler-1224,13.32354078
Kepler-1224 b,Kepler-1224,13.3235885502
Kepler-1224 b,Kepler-1224,13.32360062
Kepler-1224 b,Kepler-1224,NA
Kepler-1224 b,Kepler-1224,13.32351601
Kepler-1225 b,Kepler-1225,7.010723
Kepler-1225 b,Kepler-1225,7.0107392798
Kepler-1225 b,Kepler-1225,NA
Kepler-1225 b,Kepler-1225,7.01075434
Kepler-1225 b,Kepler-1225,7.01075434
Kepler-1225 b,Kepler-1225,7.01074295
Kepler-1225 b,Kepler-1225,7.01074295
Kepler-1225 b,Kepler-1225,7.01075434
Kepler-1225 b,Kepler-1225,7.01075434
Kepler-1226 b,Kepler-1226,17.2923453
Kepler-1226 b,Kepler-1226,17.29184
Kepler-1226 b,Kepler-1226,17.2923453
Kepler-1226 b,Kepler-1226,17.2923453
Kepler-1226 b,Kepler-1226,17.2922631
Kepler-1226 b,Kepler-1226,17.2925062369
Kepler-1226 b,Kepler-1226,17.2923453
Kepler-1226 b,Kepler-1226,17.2922631
Kepler-1226 b,Kepler-1226,NA
Kepler-1226 b,Kepler-1226,17.2920619
Kepler-1226 b,Kepler-1226,17.2923453
Kepler-1227 b,Kepler-1227,94.2887577
Kepler-1227 b,Kepler-1227,94.289223
Kepler-1227 b,Kepler-1227,NA
Kepler-1227 b,Kepler-1227,94.2899
Kepler-1227 b,Kepler-1227,94.289223
Kepler-1227 b,Kepler-1227,94.28933423
Kepler-1227 b,Kepler-1227,94.2887577
Kepler-1227 b,Kepler-1227,94.2887577
Kepler-1227 b,Kepler-1227,94.2887577
Kepler-1227 b,Kepler-1227,94.2887577
Kepler-1228 b,Kepler-1228,0.577369579
Kepler-1228 b,Kepler-1228,0.577369579
Kepler-1228 b,Kepler-1228,0.577369579
Kepler-1228 b,Kepler-1228,0.577369336
Kepler-1228 b,Kepler-1228,0.577369336
Kepler-1228 b,Kepler-1228,0.5773752
Kepler-1228 b,Kepler-1228,0.577369579
Kepler-1228 b,Kepler-1228,NA
Kepler-1228 b,Kepler-1228,0.577369579
Kepler-1228 b,Kepler-1228,0.5773691747
Kepler-1229 b,Kepler-1229,86.828989000000007
Kepler-1229 b,Kepler-1229,86.82974
Kepler-1229 b,Kepler-1229,86.8299
Kepler-1229 b,Kepler-1229,NA
Kepler-1229 b,Kepler-1229,86.828989000000007
Kepler-1229 b,Kepler-1229,86.829519
Kepler-1229 b,Kepler-1229,86.828989000000007
Kepler-1229 b,Kepler-1229,86.829519
Kepler-1229 b,Kepler-1229,86.82716991
Kepler-1229 b,Kepler-1229,86.828989000000007
Kepler-1229 b,Kepler-1229,86.8290103766
Kepler-123 b,Kepler-123,17.23232894
Kepler-123 b,Kepler-123,17.232
Kepler-123 b,Kepler-123,17.23231686
Kepler-123 b,Kepler-123,17.232366
Kepler-123 b,Kepler-123,17.23231686
Kepler-123 b,Kepler-123,17.2324193419
Kepler-123 b,Kepler-123,17.23231686
Kepler-123 b,Kepler-123,17.23233706
Kepler-123 b,Kepler-123,NA
Kepler-123 b,Kepler-123,17.23231686
Kepler-123 b,Kepler-123,17.23229
Kepler-123 b,Kepler-123,17.23232894
Kepler-123 b,Kepler-123,17.23231686
Kepler-123 c,Kepler-123,26.69527592
Kepler-123 c,Kepler-123,26.6951659
Kepler-123 c,Kepler-123,26.6951659
Kepler-123 c,Kepler-123,26.6951659
Kepler-123 c,Kepler-123,26.6951944
Kepler-123 c,Kepler-123,26.69376
Kepler-123 c,Kepler-123,26.6951944
Kepler-123 c,Kepler-123,NA
Kepler-123 c,Kepler-123,26.6951659
Kepler-123 c,Kepler-123,26.695074
Kepler-123 c,Kepler-123,26.6955476334
Kepler-123 c,Kepler-123,26.696
Kepler-123 c,Kepler-123,26.6951659
Kepler-1230 b,Kepler-1230,9.95661537
Kepler-1230 b,Kepler-1230,9.9567996476
Kepler-1230 b,Kepler-1230,NA
Kepler-1230 b,Kepler-1230,9.95661537
Kepler-1230 b,Kepler-1230,9.95661537
Kepler-1230 b,Kepler-1230,9.95667035
Kepler-1230 b,Kepler-1230,9.95667035
Kepler-1230 b,Kepler-1230,9.95661537
Kepler-1230 b,Kepler-1230,9.95699
Kepler-1230 b,Kepler-1230,9.95663424
Kepler-1231 b,Kepler-1231,10.41728722
Kepler-1231 b,Kepler-1231,10.417367726
Kepler-1231 b,Kepler-1231,10.41729
Kepler-1231 b,Kepler-1231,NA
Kepler-1231 b,Kepler-1231,10.41725184
Kepler-1231 b,Kepler-1231,10.41725184
Kepler-1231 b,Kepler-1231,10.41725184
Kepler-1231 b,Kepler-1231,10.41725184
Kepler-1231 b,Kepler-1231,10.41728722
Kepler-1232 b,Kepler-1232,26.7838935
Kepler-1232 b,Kepler-1232,26.7839183
Kepler-1232 b,Kepler-1232,26.7839183
Kepler-1232 b,Kepler-1232,26.78372
Kepler-1232 b,Kepler-1232,26.7839702617
Kepler-1232 b,Kepler-1232,26.7839183
Kepler-1232 b,Kepler-1232,26.7839183
Kepler-1232 b,Kepler-1232,26.7839183
Kepler-1232 b,Kepler-1232,26.7838935
Kepler-1232 b,Kepler-1232,NA
Kepler-1232 b,Kepler-1232,26.78347382
Kepler-1233 b,Kepler-1233,45.1263042
Kepler-1233 b,Kepler-1233,NA
Kepler-1233 b,Kepler-1233,45.1263042
Kepler-1233 b,Kepler-1233,45.1257565702
Kepler-1233 b,Kepler-1233,45.1263042
Kepler-1233 b,Kepler-1233,45.126216
Kepler-1233 b,Kepler-1233,45.1263042
Kepler-1233 b,Kepler-1233,45.1257
Kepler-1233 b,Kepler-1233,45.126216
Kepler-1233 b,Kepler-1233,45.12638103
Kepler-1234 b,Kepler-1234,11.9401182337
Kepler-1234 b,Kepler-1234,11.94014029
Kepler-1234 b,Kepler-1234,11.94014029
Kepler-1234 b,Kepler-1234,11.94014029
Kepler-1234 b,Kepler-1234,11.93999
Kepler-1234 b,Kepler-1234,NA
Kepler-1234 b,Kepler-1234,11.94019101
Kepler-1234 b,Kepler-1234,11.94019101
Kepler-1234 b,Kepler-1234,11.94014029
Kepler-1235 b,Kepler-1235,4.16055856
Kepler-1235 b,Kepler-1235,4.16056658
Kepler-1235 b,Kepler-1235,4.16055856
Kepler-1235 b,Kepler-1235,4.16055856
Kepler-1235 b,Kepler-1235,4.16056658
Kepler-1235 b,Kepler-1235,4.16055856
Kepler-1235 b,Kepler-1235,4.160693
Kepler-1235 b,Kepler-1235,NA
Kepler-1235 b,Kepler-1235,4.16055856
Kepler-1235 b,Kepler-1235,4.1605500034
Kepler-1236 b,Kepler-1236,31.0572947
Kepler-1236 b,Kepler-1236,31.0571618
Kepler-1236 b,Kepler-1236,31.05772543
Kepler-1236 b,Kepler-1236,31.0571618
Kepler-1236 b,Kepler-1236,31.0572947
Kepler-1236 b,Kepler-1236,31.05739412
Kepler-1236 b,Kepler-1236,31.0571618
Kepler-1236 b,Kepler-1236,NA
Kepler-1236 b,Kepler-1236,31.05745
Kepler-1236 b,Kepler-1236,31.0571618
Kepler-1237 b,Kepler-1237,84.5733226
Kepler-1237 b,Kepler-1237,84.5737797
Kepler-1237 b,Kepler-1237,84.5731
Kepler-1237 b,Kepler-1237,84.5733346
Kepler-1237 b,Kepler-1237,84.5732509189
Kepler-1237 b,Kepler-1237,84.5733226
Kepler-1237 b,Kepler-1237,84.5733346
Kepler-1237 b,Kepler-1237,84.5733226
Kepler-1237 b,Kepler-1237,NA
Kepler-1237 b,Kepler-1237,84.5733226
Kepler-1238 b,Kepler-1238,4.14789051
Kepler-1238 b,Kepler-1238,4.14787559
Kepler-1238 b,Kepler-1238,4.14787559
Kepler-1238 b,Kepler-1238,4.147653
Kepler-1238 b,Kepler-1238,4.14789051
Kepler-1238 b,Kepler-1238,4.14787559
Kepler-1238 b,Kepler-1238,4.14787559
Kepler-1238 b,Kepler-1238,NA
Kepler-1239 b,Kepler-1239,5.19104016
Kepler-1239 b,Kepler-1239,5.19119
Kepler-1239 b,Kepler-1239,5.19103699
Kepler-1239 b,Kepler-1239,5.19104016
Kepler-1239 b,Kepler-1239,5.1911005975
Kepler-1239 b,Kepler-1239,5.19103699
Kepler-1239 b,Kepler-1239,5.19104016
Kepler-1239 b,Kepler-1239,5.19104016
Kepler-124 b,Kepler-124,3.41045424
Kepler-124 b,Kepler-124,NA
Kepler-124 b,Kepler-124,3.41045424
Kepler-124 b,Kepler-124,3.410505
Kepler-124 b,Kepler-124,3.41045424
Kepler-124 b,Kepler-124,3.41045424
Kepler-124 b,Kepler-124,3.41045424
Kepler-124 b,Kepler-124,3.41045981
Kepler-124 b,Kepler-124,3.410493
Kepler-124 b,Kepler-124,3.41045981
Kepler-124 c,Kepler-124,13.821387
Kepler-124 c,Kepler-124,13.82139306
Kepler-124 c,Kepler-124,13.8214022996
Kepler-124 c,Kepler-124,13.82139306
Kepler-124 c,Kepler-124,NA
Kepler-124 c,Kepler-124,13.82139306
Kepler-124 c,Kepler-124,13.82142084
Kepler-124 c,Kepler-124,13.82139306
Kepler-124 c,Kepler-124,13.82142084
Kepler-124 c,Kepler-124,13.82141254
Kepler-124 c,Kepler-124,13.82139306
Kepler-124 c,Kepler-124,13.821375
Kepler-124 d,Kepler-124,30.9505927
Kepler-124 d,Kepler-124,NA
Kepler-124 d,Kepler-124,30.95053
Kepler-124 d,Kepler-124,30.9500610401
Kepler-124 d,Kepler-124,30.9507608
Kepler-124 d,Kepler-124,30.9507608
Kepler-124 d,Kepler-124,30.9507608
Kepler-124 d,Kepler-124,30.9505927
