# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Apr 19 20:13:08 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
#
pl_name,discoverymethod,disc_year
Kepler-1021 b,Transit,2016
Kepler-1022 b,Transit,2016
Kepler-1022 b,Transit,2016
Kepler-1022 b,Transit,2016
Kepler-1022 b,Transit,2016
Kepler-1022 b,Transit,2016
Kepler-1022 b,Transit,2016
Kepler-1022 b,Transit,2016
Kepler-1022 b,Transit,2016
Kepler-1022 b,Transit,2016
Kepler-1022 b,Transit,2016
Kepler-1023 b,Transit,2016
Kepler-1023 b,Transit,2016
Kepler-1023 b,Transit,2016
Kepler-1023 b,Transit,2016
Kepler-1023 b,Transit,2016
Kepler-1023 b,Transit,2016
Kepler-1023 b,Transit,2016
Kepler-1023 b,Transit,2016
Kepler-1023 b,Transit,2016
Kepler-1023 b,Transit,2016
Kepler-1023 b,Transit,2016
Kepler-1024 b,Transit,2016
Kepler-1024 b,Transit,2016
Kepler-1024 b,Transit,2016
Kepler-1024 b,Transit,2016
Kepler-1024 b,Transit,2016
Kepler-1024 b,Transit,2016
Kepler-1024 b,Transit,2016
Kepler-1024 b,Transit,2016
Kepler-1024 b,Transit,2016
Kepler-1024 b,Transit,2016
Kepler-1025 b,Transit,2016
Kepler-1025 b,Transit,2016
Kepler-1025 b,Transit,2016
Kepler-1025 b,Transit,2016
Kepler-1025 b,Transit,2016
Kepler-1025 b,Transit,2016
Kepler-1025 b,Transit,2016
Kepler-1025 b,Transit,2016
Kepler-1025 b,Transit,2016
Kepler-1025 b,Transit,2016
Kepler-1025 b,Transit,2016
Kepler-1026 b,Transit,2016
Kepler-1026 b,Transit,2016
Kepler-1026 b,Transit,2016
Kepler-1026 b,Transit,2016
Kepler-1026 b,Transit,2016
Kepler-1026 b,Transit,2016
Kepler-1026 b,Transit,2016
Kepler-1026 b,Transit,2016
Kepler-1026 b,Transit,2016
Kepler-1026 b,Transit,2016
Kepler-1027 b,Transit,2016
Kepler-1027 b,Transit,2016
Kepler-1027 b,Transit,2016
Kepler-1027 b,Transit,2016
Kepler-1027 b,Transit,2016
Kepler-1027 b,Transit,2016
Kepler-1027 b,Transit,2016
Kepler-1027 b,Transit,2016
Kepler-1027 b,Transit,2016
Kepler-1027 b,Transit,2016
Kepler-1027 b,Transit,2016
Kepler-1028 b,Transit,2016
Kepler-1028 b,Transit,2016
Kepler-1028 b,Transit,2016
Kepler-1028 b,Transit,2016
Kepler-1028 b,Transit,2016
Kepler-1028 b,Transit,2016
Kepler-1028 b,Transit,2016
Kepler-1028 b,Transit,2016
Kepler-1028 b,Transit,2016
Kepler-1029 b,Transit,2016
Kepler-1029 b,Transit,2016
Kepler-1029 b,Transit,2016
Kepler-1029 b,Transit,2016
Kepler-1029 b,Transit,2016
Kepler-1029 b,Transit,2016
Kepler-1029 b,Transit,2016
Kepler-1029 b,Transit,2016
Kepler-103 b,Transit,2014
Kepler-103 b,Transit,2014
Kepler-103 b,Transit,2014
Kepler-103 b,Transit,2014
Kepler-103 b,Transit,2014
Kepler-103 b,Transit,2014
Kepler-103 b,Transit,2014
Kepler-103 b,Transit,2014
Kepler-103 b,Transit,2014
Kepler-103 b,Transit,2014
Kepler-103 b,Transit,2014
Kepler-103 b,Transit,2014
Kepler-103 b,Transit,2014
Kepler-103 b,Transit,2014
Kepler-103 b,Transit,2014
Kepler-103 b,Transit,2014
Kepler-103 c,Transit,2014
Kepler-103 c,Transit,2014
Kepler-103 c,Transit,2014
Kepler-103 c,Transit,2014
Kepler-103 c,Transit,2014
Kepler-103 c,Transit,2014
Kepler-103 c,Transit,2014
Kepler-103 c,Transit,2014
Kepler-103 c,Transit,2014
Kepler-103 c,Transit,2014
Kepler-103 c,Transit,2014
Kepler-103 c,Transit,2014
Kepler-103 c,Transit,2014
Kepler-103 c,Transit,2014
Kepler-103 c,Transit,2014
Kepler-103 c,Transit,2014
Kepler-1030 b,Transit,2016
Kepler-1030 b,Transit,2016
Kepler-1030 b,Transit,2016
Kepler-1030 b,Transit,2016
Kepler-1030 b,Transit,2016
Kepler-1030 b,Transit,2016
Kepler-1030 b,Transit,2016
Kepler-1030 b,Transit,2016
Kepler-1030 b,Transit,2016
Kepler-1030 b,Transit,2016
Kepler-1031 b,Transit,2016
Kepler-1031 b,Transit,2016
Kepler-1031 b,Transit,2016
Kepler-1031 b,Transit,2016
Kepler-1031 b,Transit,2016
Kepler-1031 b,Transit,2016
Kepler-1031 b,Transit,2016
Kepler-1032 b,Transit,2016
Kepler-1032 b,Transit,2016
Kepler-1032 b,Transit,2016
Kepler-1032 b,Transit,2016
Kepler-1032 b,Transit,2016
Kepler-1032 b,Transit,2016
Kepler-1032 b,Transit,2016
Kepler-1032 b,Transit,2016
Kepler-1032 b,Transit,2016
Kepler-1033 b,Transit,2016
Kepler-1033 b,Transit,2016
Kepler-1033 b,Transit,2016
Kepler-1033 b,Transit,2016
Kepler-1033 b,Transit,2016
Kepler-1033 b,Transit,2016
Kepler-1033 b,Transit,2016
Kepler-1033 b,Transit,2016
Kepler-1033 b,Transit,2016
Kepler-1033 b,Transit,2016
Kepler-1034 b,Transit,2016
Kepler-1034 b,Transit,2016
Kepler-1034 b,Transit,2016
Kepler-1034 b,Transit,2016
Kepler-1034 b,Transit,2016
Kepler-1034 b,Transit,2016
Kepler-1034 b,Transit,2016
Kepler-1034 b,Transit,2016
Kepler-1034 b,Transit,2016
Kepler-1034 b,Transit,2016
Kepler-1035 b,Transit,2016
Kepler-1035 b,Transit,2016
Kepler-1035 b,Transit,2016
Kepler-1035 b,Transit,2016
Kepler-1035 b,Transit,2016
Kepler-1035 b,Transit,2016
Kepler-1035 b,Transit,2016
Kepler-1035 b,Transit,2016
Kepler-1035 b,Transit,2016
Kepler-1035 b,Transit,2016
Kepler-1035 b,Transit,2016
Kepler-1036 b,Transit,2016
Kepler-1036 b,Transit,2016
Kepler-1036 b,Transit,2016
Kepler-1036 b,Transit,2016
Kepler-1036 b,Transit,2016
Kepler-1036 b,Transit,2016
Kepler-1036 b,Transit,2016
Kepler-1036 b,Transit,2016
Kepler-1036 b,Transit,2016
Kepler-1036 b,Transit,2016
Kepler-1036 b,Transit,2016
Kepler-1037 b,Transit,2016
Kepler-1037 b,Transit,2016
Kepler-1037 b,Transit,2016
Kepler-1037 b,Transit,2016
Kepler-1037 b,Transit,2016
Kepler-1037 b,Transit,2016
Kepler-1037 b,Transit,2016
Kepler-1037 b,Transit,2016
Kepler-1037 b,Transit,2016
Kepler-1038 b,Transit,2016
Kepler-1038 b,Transit,2016
Kepler-1038 b,Transit,2016
Kepler-1038 b,Transit,2016
Kepler-1038 b,Transit,2016
Kepler-1038 b,Transit,2016
Kepler-1038 b,Transit,2016
Kepler-1038 b,Transit,2016
Kepler-1038 b,Transit,2016
Kepler-1038 b,Transit,2016
Kepler-1038 c,Transit,2021
Kepler-1038 c,Transit,2021
Kepler-1038 c,Transit,2021
Kepler-1038 c,Transit,2021
Kepler-1038 c,Transit,2021
Kepler-1038 c,Transit,2021
Kepler-1039 b,Transit,2016
Kepler-1039 b,Transit,2016
Kepler-1039 b,Transit,2016
Kepler-1039 b,Transit,2016
Kepler-1039 b,Transit,2016
Kepler-1039 b,Transit,2016
Kepler-1039 b,Transit,2016
Kepler-1039 b,Transit,2016
Kepler-1039 b,Transit,2016
Kepler-1039 b,Transit,2016
Kepler-104 b,Transit,2014
Kepler-104 b,Transit,2014
Kepler-104 b,Transit,2014
Kepler-104 b,Transit,2014
Kepler-104 b,Transit,2014
Kepler-104 b,Transit,2014
Kepler-104 b,Transit,2014
Kepler-104 b,Transit,2014
Kepler-104 b,Transit,2014
Kepler-104 b,Transit,2014
Kepler-104 b,Transit,2014
Kepler-104 b,Transit,2014
Kepler-104 b,Transit,2014
Kepler-104 b,Transit,2014
Kepler-104 c,Transit,2014
Kepler-104 c,Transit,2014
Kepler-104 c,Transit,2014
Kepler-104 c,Transit,2014
Kepler-104 c,Transit,2014
Kepler-104 c,Transit,2014
Kepler-104 c,Transit,2014
